"doc_id"	"id"	"par_id"	"sent_gen"	"sent_loc"	"word_n"	"group"
"303"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	98	248	1	18	"8"
"304"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	99	370	1	1	"8"
"305"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	99	371	2	7	"8"
"306"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	249	1	16	"9"
"307"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	250	2	5	"9"
"308"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	251	3	5	"9"
"309"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	252	4	6	"9"
"310"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	253	5	5	"9"
"311"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	254	6	7	"9"
"312"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	255	7	18	"9"
"313"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	100	256	8	6	"9"
"314"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	101	257	1	2	"9"
"315"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	102	258	1	2	"9"
"316"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	103	259	1	4	"9"
"317"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	104	260	1	3	"9"
"318"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	105	261	1	24	"9"
"319"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	105	262	2	6	"9"
"320"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	105	263	3	15	"9"
"321"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	264	1	10	"9"
"322"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	265	2	9	"9"
"323"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	266	3	4	"9"
"324"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	267	4	8	"9"
"325"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	268	5	4	"9"
"326"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	269	6	5	"9"
"327"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	270	7	24	"9"
"328"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	271	8	17	"9"
"329"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	272	9	15	"9"
"330"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	273	10	31	"9"
"331"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	274	11	7	"9"
"332"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	106	275	12	13	"9"
"333"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	107	372	1	8	"9"
"334"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	108	276	1	6	"9"
"335"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	109	373	1	3	"9"
"336"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	277	1	4	"9"
"337"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	278	2	7	"9"
"338"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	279	3	4	"9"
"339"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	280	4	4	"9"
"340"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	281	5	22	"9"
"341"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	282	6	7	"9"
"342"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	110	283	7	3	"9"
"343"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	111	284	1	4	"9"
"344"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	111	285	2	6	"10"
"345"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	111	286	3	7	"10"
"346"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	112	287	1	3	"10"
"347"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	112	288	2	44	"10"
"348"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	113	289	1	2	"10"
"349"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	290	1	5	"10"
"350"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	291	2	6	"10"
"351"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	292	3	5	"10"
"352"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	293	4	6	"10"
"353"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	294	5	3	"10"
"354"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	295	6	5	"10"
"355"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	296	7	13	"10"
"356"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	297	8	5	"10"
"357"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	298	9	2	"10"
"358"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	299	10	2	"10"
"359"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	300	11	10	"10"
"360"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	301	12	11	"10"
"361"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	302	13	11	"10"
"362"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	114	303	14	25	"10"
"363"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	115	304	1	11	"10"
"364"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	374	1	15	"10"
"365"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	375	2	12	"10"
"366"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	376	3	9	"10"
"367"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	377	4	5	"10"
"368"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	378	5	2	"10"
"369"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	379	6	12	"10"
"370"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	380	7	2	"10"
"371"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	116	381	8	7	"10"
"372"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	117	305	1	9	"10"
"373"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	118	306	1	21	"10"
"374"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	118	307	2	10	"10"
"375"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	119	308	1	4	"10"
"376"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	119	309	2	16	"10"
"377"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	119	310	3	21	"10"
"378"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	120	311	1	23	"10"
"379"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	120	312	2	10	"10"
"380"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	120	313	3	15	"10"
"381"	"amfiteatrov_a_kurortnij_muzh_1911.txt"	1	120	314	4	27	"10"
